ID,date,price,bedrooms,bathrooms,sqm_living,sqm_lot,floors,waterfront,view,condition,grade,sqm_above,sqm_basement,yr_built,yr_renovated,sqm_living15,sqm_lot15
13659,2014-06-08,445000.0,2,1,133,299,1,no waterfront,0,3,7,89,44,1915,0,107,337
13660,2014-07-14,265000.0,3,1,108,756,1,no waterfront,0,3,7,108,0,1952,0,111,756
13661,2014-11-11,399000.0,3,1,108,756,1,no waterfront,0,3,7,108,0,1952,0,111,756
13662,2014-10-10,785000.0,4,2,297,4957,2,no waterfront,0,4,9,297,0,1972,0,246,5018
13663,2014-06-23,831500.0,5,2,415,3263,2,no waterfront,0,3,11,415,0,1984,0,376,3169
13664,2015-04-03,360000.0,4,2,238,423,2,no waterfront,0,3,7,238,0,2009,0,204,418
13665,2015-04-23,655000.0,3,2,220,735,2,no waterfront,0,3,9,220,0,1990,0,232,763
13666,2015-05-04,449950.0,4,1,167,942,1,no waterfront,0,4,7,167,0,1958,0,151,990
13667,2015-04-29,612000.0,5,2,213,650,1,no waterfront,0,3,8,119,93,1975,0,193,676
13668,2014-07-29,575000.0,3,2,301,3127,2,no waterfront,0,3,8,301,0,2001,0,173,4046
13669,2015-02-12,557000.0,3,2,211,1694,1,no waterfront,0,3,9,89,122,1995,0,287,1158
13670,2015-01-28,375000.0,4,1,173,1161,1,no waterfront,1,5,6,95,78,1943,0,191,1313
13671,2015-02-27,369000.0,3,2,169,9267,1,no waterfront,0,4,7,169,0,1969,0,171,10926
13672,2015-04-20,330000.0,5,2,222,583,1,no waterfront,0,4,7,119,102,1966,0,157,483
13673,2015-04-27,1031000.0,4,1,196,623,1,no waterfront,3,3,8,130,65,1941,0,198,650
13674,2015-03-26,550000.0,2,1,91,445,1,no waterfront,0,4,7,91,0,1910,0,145,245
13675,2014-11-10,338000.0,3,1,116,716,1,no waterfront,0,4,7,116,0,1947,0,124,716
13676,2014-07-31,1900000.0,4,2,341,1240,2,no waterfront,2,5,9,341,0,1946,1982,316,1086
13677,2014-08-20,235000.0,3,1,207,758,1,no waterfront,0,3,7,114,92,1966,0,221,638
13678,2014-11-25,349950.0,1,1,114,863,1,no waterfront,0,4,6,114,0,1918,0,110,633
13679,2014-07-29,300000.0,5,2,194,961,1,no waterfront,0,5,7,194,0,1963,0,141,961
13680,2014-11-03,431000.0,3,1,154,1195,1,no waterfront,0,5,7,154,0,1967,0,149,1151
13681,2015-04-11,280000.0,5,2,151,1927,1,no waterfront,0,4,7,102,49,1975,0,151,802
13682,2015-03-26,295000.0,4,2,155,669,2,no waterfront,0,3,7,155,0,2011,0,207,669
13683,2015-04-23,445000.0,4,2,277,592,2,no waterfront,0,3,7,277,0,2003,0,245,599
13684,2014-08-26,550000.0,5,1,199,24362,1,no waterfront,0,3,7,199,0,1900,2000,135,4330
13685,2014-08-26,515000.0,4,2,268,1399,2,no waterfront,0,3,9,268,0,2003,0,287,1430
13686,2014-05-20,555000.0,3,2,283,14730,1,no waterfront,0,4,9,283,0,1987,0,274,2884
13687,2014-09-08,265000.0,3,2,130,232,2,no waterfront,0,3,7,130,0,2006,0,119,482
13688,2014-09-24,597000.0,4,2,211,225,2,no waterfront,0,5,8,141,70,1921,0,157,195
13689,2014-08-15,661000.0,2,1,117,538,1,no waterfront,0,4,7,117,0,1939,0,170,538
13690,2014-07-15,362764.0,3,2,135,404,2,no waterfront,0,3,7,135,0,2008,0,161,429
13691,2014-08-21,427000.0,4,2,148,1300,1,no waterfront,0,3,8,121,26,1950,0,148,947
13692,2014-12-05,405000.0,3,1,187,792,1,no waterfront,0,3,7,187,0,1965,0,181,784
13693,2014-12-24,157000.0,3,1,108,1071,1,no waterfront,0,3,7,108,0,1960,0,143,799
13694,2015-03-19,246500.0,3,1,108,1071,1,no waterfront,0,3,7,108,0,1960,0,143,799
13695,2015-01-08,386500.0,2,1,118,1028,1,no waterfront,0,3,7,78,39,1984,0,118,1010
13696,2014-06-06,300000.0,4,2,248,1440,2,no waterfront,0,3,8,248,0,1999,0,182,1447
13697,2014-11-07,240000.0,3,1,164,796,1,no waterfront,0,3,8,117,46,1978,0,196,716
13698,2014-09-09,818500.0,5,3,445,1203,2,no waterfront,1,3,9,288,156,2005,0,243,1257
13699,2014-08-09,249000.0,3,1,120,789,1,no waterfront,0,4,7,120,0,1964,0,130,724
13700,2014-09-29,580000.0,4,2,242,715,1,no waterfront,0,3,8,157,84,1977,0,209,767
13701,2015-04-20,2340000.0,4,2,418,3270,1,no waterfront,0,3,13,418,0,1988,0,442,3270
13702,2014-09-26,333000.0,4,2,195,684,2,no waterfront,0,3,8,195,0,1997,0,191,680
13703,2014-08-23,230000.0,2,2,124,706,1,no waterfront,0,3,7,124,0,1992,0,155,662
13704,2015-02-13,360500.0,3,1,90,574,1,no waterfront,3,3,6,90,0,1974,0,104,418
13705,2014-07-22,265000.0,3,1,204,668,1,no waterfront,0,3,8,117,86,1962,0,167,743
13706,2014-10-25,490000.0,2,1,91,464,1,no waterfront,0,3,7,91,0,1941,0,209,560
13707,2015-05-06,600000.0,2,1,109,464,1,no waterfront,0,2,7,81,27,1925,0,136,464
13708,2014-09-15,307500.0,3,1,91,606,1,no waterfront,0,3,7,91,0,1969,0,113,624
13709,2014-12-17,670000.0,4,2,220,895,1,no waterfront,0,3,8,154,65,1976,0,218,890
13710,2014-10-21,247200.0,3,1,177,983,1,no waterfront,0,4,7,177,0,1922,1967,164,842
13711,2014-12-16,2600000.0,4,4,489,1132,2,has waterfront,4,3,11,315,173,1979,0,314,920
13712,2014-08-20,440000.0,3,1,132,780,1,no waterfront,0,4,7,132,0,1961,0,145,724
13713,2015-05-06,700000.0,4,2,231,714,2,no waterfront,0,3,8,231,0,1987,0,198,754
13714,2015-03-11,756100.0,4,2,185,772,1,no waterfront,0,4,8,185,0,1917,0,129,557
13715,2014-10-20,555000.0,4,2,241,1790,1,no waterfront,0,3,8,150,91,1978,0,207,940
13716,2015-04-24,830000.0,5,3,267,348,2,no waterfront,2,3,8,210,56,2001,0,191,371
13717,2014-12-12,180000.0,3,1,93,823,1,no waterfront,0,4,6,93,0,1990,0,101,781
13718,2014-10-06,775000.0,5,3,305,520,2,no waterfront,0,3,9,248,57,2004,0,290,520
13719,2014-08-05,220000.0,4,1,142,1709,1,no waterfront,0,4,6,142,0,1938,0,150,1257
13720,2014-07-24,650000.0,4,2,187,1468,1,no waterfront,0,4,9,150,37,1967,0,205,943
13721,2014-12-24,410000.0,3,1,124,926,1,no waterfront,0,4,7,124,0,1961,0,124,933
13722,2014-10-21,339995.0,4,2,202,498,2,no waterfront,0,3,7,202,0,2000,0,202,476
13723,2015-02-19,1160000.0,5,1,266,899,1,no waterfront,4,5,9,133,132,1966,0,273,903
13724,2014-07-23,440000.0,3,2,192,900,2,no waterfront,0,4,7,123,68,1929,0,185,1341
13725,2014-07-30,275000.0,2,1,86,657,1,no waterfront,0,3,6,86,0,1923,2006,102,713
13726,2014-08-29,766000.0,3,2,210,912,2,no waterfront,0,3,9,210,0,1988,0,259,751
13727,2014-07-10,231500.0,3,2,151,733,1,no waterfront,0,4,7,104,46,1973,0,151,761
13728,2014-12-29,472000.0,3,2,257,8296,2,no waterfront,0,3,9,257,0,2004,0,189,10198
13729,2014-08-08,1325000.0,4,2,372,3444,2,no waterfront,0,4,12,372,0,1990,0,397,3281
13730,2015-03-06,265000.0,4,1,183,779,1,no waterfront,0,3,7,105,77,1955,0,158,1011
13731,2014-11-13,325000.0,2,1,73,557,1,no waterfront,0,3,7,73,0,1948,0,89,557
13732,2014-07-29,364500.0,3,1,161,782,1,no waterfront,0,5,7,96,65,1954,0,127,782
13733,2015-01-29,322500.0,2,1,104,760,1,no waterfront,0,3,6,104,0,1947,0,93,760
13734,2015-04-16,338900.0,3,1,109,371,1,no waterfront,0,3,7,96,13,1929,0,132,371
13735,2014-06-13,910000.0,5,2,218,371,2,no waterfront,0,3,9,218,0,1993,0,170,371
13736,2015-04-24,1015000.0,5,2,218,371,2,no waterfront,0,3,9,218,0,1993,0,170,371
13737,2014-06-13,459950.0,3,1,171,638,1,no waterfront,2,5,6,102,69,1919,1934,171,937
13738,2014-10-14,584950.0,4,3,299,578,1,no waterfront,0,3,9,299,0,2009,0,274,578
13739,2014-12-23,252000.0,3,1,190,1051,1,no waterfront,0,3,7,141,49,1987,0,150,749
13740,2015-04-29,270000.0,3,2,132,786,1,no waterfront,0,3,7,110,22,1992,0,155,782
13741,2014-10-30,750000.0,4,2,298,830,2,no waterfront,0,3,10,298,0,2005,0,347,753
13742,2014-12-01,775000.0,3,1,327,1147,1,no waterfront,4,4,8,142,184,1960,0,198,724
13743,2015-02-18,325000.0,3,2,209,754,2,no waterfront,0,3,8,209,0,2004,0,209,723
13744,2014-10-26,810000.0,5,3,305,596,2,no waterfront,0,3,9,305,0,2012,0,298,640
13745,2014-07-15,409000.0,2,2,152,197,2,no waterfront,0,4,8,152,0,1974,0,152,197
13746,2014-06-16,400000.0,4,1,146,496,1,no waterfront,0,3,7,104,41,1947,0,77,91
13747,2015-05-12,530000.0,4,2,180,768,2,no waterfront,0,5,7,180,0,1962,0,167,719
13748,2015-03-13,580000.0,3,2,146,790,2,no waterfront,0,3,7,146,0,1987,0,209,791
13749,2014-05-09,491300.0,3,1,162,1053,1,no waterfront,1,4,7,120,41,1987,0,214,1053
13750,2014-12-31,272000.0,4,2,168,682,1,no waterfront,0,4,7,111,56,1980,0,162,682
13751,2015-04-01,599950.0,3,2,183,9914,1,no waterfront,4,3,9,183,0,1985,0,270,9429
13752,2015-02-26,464000.0,3,2,164,478,2,no waterfront,0,3,8,164,0,1992,0,173,478
13753,2014-06-23,471001.0,3,1,167,557,1,no waterfront,0,5,7,83,83,1905,0,167,278
13754,2014-11-17,230000.0,3,1,139,1079,1,no waterfront,0,3,7,102,37,1980,0,170,769
13755,2014-07-14,358000.0,3,1,87,621,1,no waterfront,0,4,6,87,0,1959,0,114,687
13756,2014-08-20,510000.0,3,2,217,574,1,no waterfront,0,3,7,112,104,1929,0,183,574
13757,2014-07-22,86500.0,3,1,78,880,1,no waterfront,0,3,6,78,0,1960,0,78,875
13758,2015-04-03,199950.0,3,1,78,880,1,no waterfront,0,3,6,78,0,1960,0,78,875
13759,2014-06-16,1712500.0,3,3,273,504,3,no waterfront,3,4,10,226,46,1978,0,408,510
13760,2015-03-13,850000.0,3,2,295,341,2,no waterfront,0,4,9,203,91,1918,0,185,341
13761,2014-09-23,542000.0,4,2,187,319,1,no waterfront,0,4,7,137,50,1928,0,141,471
13762,2014-07-01,102500.0,2,1,76,401,1,no waterfront,0,3,5,76,0,1937,0,72,689
13763,2015-04-01,718000.0,3,1,377,12661,1,no waterfront,0,3,8,261,116,1995,0,120,4815
13764,2014-12-22,625000.0,4,2,247,2061,1,no waterfront,0,4,8,202,44,1977,0,247,1684
13765,2014-05-23,350000.0,3,1,93,1044,1,no waterfront,0,4,7,93,0,1947,0,113,1044
13766,2015-02-09,216000.0,2,1,65,475,1,no waterfront,0,3,6,65,0,1918,0,106,116
13767,2014-09-05,340000.0,3,1,91,671,1,no waterfront,0,3,7,91,0,1946,0,99,671
13768,2014-11-14,505000.0,3,1,102,501,1,no waterfront,0,3,7,102,0,1908,0,164,408
13769,2015-05-13,372000.0,5,2,263,558,2,no waterfront,0,3,8,263,0,2003,0,254,511
13770,2014-09-04,263850.0,4,2,213,699,2,no waterfront,0,4,8,213,0,1978,0,210,745
13771,2014-09-03,1350000.0,4,3,498,1894,2,no waterfront,4,4,11,498,0,1990,0,257,2068
13772,2014-11-19,325000.0,4,2,211,919,2,no waterfront,0,3,8,211,0,1987,0,183,878
13773,2014-10-27,289000.0,2,1,93,719,1,no waterfront,0,3,6,82,11,1924,0,95,557
13774,2015-02-26,364000.0,3,2,131,613,1,no waterfront,0,3,7,107,24,1987,0,178,734
13775,2014-08-22,610000.0,4,2,195,817,1,no waterfront,0,5,8,116,78,1980,0,195,836
13776,2014-06-25,531500.0,4,2,288,4623,1,no waterfront,0,4,8,288,0,1958,1972,174,1831
13777,2015-04-30,402500.0,3,2,200,886,2,no waterfront,0,3,8,200,0,1979,0,159,1169
13778,2014-06-04,375000.0,2,1,76,580,1,no waterfront,0,4,5,76,0,1922,0,120,580
13779,2015-01-26,537500.0,5,2,403,846,1,no waterfront,0,5,8,201,201,1979,0,188,632
13780,2014-07-31,375000.0,3,1,195,842,1,no waterfront,0,3,8,133,61,1962,0,185,848
13781,2014-08-20,293550.0,4,1,116,821,1,no waterfront,0,4,7,84,31,1979,0,130,778
13782,2015-01-20,585000.0,6,3,359,4067,2,no waterfront,0,3,8,250,108,1976,0,241,3287
13783,2014-08-12,225000.0,2,2,126,250,2,no waterfront,0,3,6,126,0,2003,0,126,250
13784,2015-01-08,185000.0,4,1,130,806,1,no waterfront,0,3,7,130,0,1957,0,141,809
13785,2014-06-17,402000.0,3,1,134,685,1,no waterfront,0,3,7,93,40,1968,0,125,691
13786,2015-04-09,585000.0,5,1,174,1543,1,no waterfront,0,3,7,89,85,1963,0,159,780
13787,2014-06-17,549000.0,2,2,128,88,3,no waterfront,0,3,9,128,0,2006,0,132,315
13788,2015-04-14,1810000.0,3,2,270,1451,1,no waterfront,0,4,9,233,37,1923,0,220,605
13789,2015-04-06,345000.0,3,1,128,978,1,no waterfront,0,3,7,128,0,1967,0,155,528
13790,2014-11-17,302500.0,3,2,287,1113,1,no waterfront,0,4,7,166,121,1963,0,164,738
13791,2014-10-14,218500.0,4,1,130,2369,1,no waterfront,0,4,7,130,0,1964,0,201,2369
13792,2014-10-01,705000.0,2,2,153,635,1,no waterfront,0,5,7,153,0,1916,0,157,423
13793,2015-04-28,191000.0,3,1,78,513,1,no waterfront,0,5,6,78,0,1969,0,85,495
13794,2014-06-10,695000.0,3,2,236,4204,2,no waterfront,0,3,9,236,0,2001,0,203,4572
13795,2015-04-02,350000.0,2,2,261,1093,2,no waterfront,0,3,7,151,110,1947,0,157,1161
13796,2014-08-07,480000.0,3,1,158,379,1,no waterfront,0,4,7,104,53,1979,0,111,379
13797,2015-03-02,220000.0,3,1,76,483,1,no waterfront,0,4,6,76,0,1977,0,104,483
13798,2014-10-29,535000.0,4,2,243,3119,2,no waterfront,0,3,7,243,0,1977,0,234,3266
13799,2014-05-19,1000000.0,2,1,225,2173,1,no waterfront,4,3,10,225,0,1951,0,292,2192
13800,2014-11-25,592000.0,3,1,144,689,1,no waterfront,0,5,8,144,0,1940,0,127,689
13801,2014-11-24,775000.0,4,2,284,634,2,no waterfront,0,3,9,284,0,2004,0,288,644
13802,2014-09-17,320000.0,3,2,156,425,2,no waterfront,0,3,7,156,0,2003,0,200,429
13803,2015-03-17,760000.0,3,3,308,1395,2,no waterfront,0,3,10,308,0,1989,0,318,1395
13804,2014-07-22,640000.0,3,2,222,772,2,no waterfront,0,4,9,222,0,1990,0,220,726
13805,2015-05-02,253200.0,3,1,126,542,1,no waterfront,0,4,5,126,0,1953,0,116,623
13806,2014-07-16,228000.0,2,1,167,858,1,no waterfront,0,3,7,167,0,1954,0,160,529
13807,2014-11-04,325000.0,3,1,107,884,1,no waterfront,0,4,7,107,0,1968,0,107,988
13808,2014-06-05,530000.0,4,3,386,3312,2,no waterfront,0,3,8,256,130,1973,0,232,3314
13809,2015-02-11,300000.0,4,2,154,297,2,no waterfront,0,3,7,154,0,2011,0,182,330
13810,2014-05-05,418000.0,3,2,130,560,1,no waterfront,0,4,7,130,0,1930,0,130,585
13811,2014-12-17,415000.0,4,1,207,894,1,no waterfront,4,3,8,109,97,1955,0,213,762
13812,2014-05-20,384000.0,3,2,157,371,2,no waterfront,0,3,7,157,0,2003,0,157,410
13813,2014-06-13,325000.0,3,2,192,774,2,no waterfront,0,3,8,192,0,1997,0,188,673
13814,2014-12-22,600000.0,3,1,213,1178,1,no waterfront,2,3,8,213,0,1955,0,252,1360
13815,2014-10-10,760000.0,4,2,282,900,1,no waterfront,0,4,9,180,102,1978,0,225,900
13816,2014-05-30,168000.0,2,1,113,331,1,no waterfront,0,4,8,113,0,1976,0,109,341
13817,2014-10-20,405000.0,3,1,89,367,1,no waterfront,0,3,7,89,0,1943,0,143,562
13818,2015-05-04,479000.0,3,1,137,937,1,no waterfront,0,4,7,137,0,1956,0,132,936
13819,2014-08-26,549000.0,3,2,144,476,1,no waterfront,0,5,7,106,38,1915,0,144,418
13820,2014-12-09,215000.0,3,1,102,3121,1,no waterfront,0,3,7,102,0,1967,0,145,3037
13821,2015-01-29,550000.0,2,1,83,534,1,no waterfront,2,3,7,83,0,1940,0,120,131
13822,2014-07-02,389000.0,4,1,222,715,1,no waterfront,0,4,7,139,83,1927,0,142,715
13823,2014-07-22,447500.0,3,2,215,1395,2,no waterfront,0,3,8,215,0,1990,0,213,1407
13824,2014-10-13,540000.0,5,3,238,519,1,no waterfront,0,3,8,146,91,2009,0,187,975
13825,2015-04-28,273500.0,4,2,120,895,1,no waterfront,0,2,7,120,0,1983,0,155,895
13826,2014-10-17,257000.0,5,2,272,942,2,no waterfront,0,3,9,272,0,2002,0,272,782
13827,2014-05-24,199000.0,2,1,66,668,1,no waterfront,0,5,6,66,0,1943,0,90,745
13828,2015-03-04,339100.0,4,2,218,989,2,no waterfront,0,3,8,218,0,1992,0,205,652
13829,2014-12-23,435000.0,4,2,273,705,2,no waterfront,0,3,9,273,0,1991,0,236,776
13830,2014-07-11,400000.0,3,2,187,278,1,no waterfront,0,4,6,93,93,1910,0,155,278
13831,2014-11-24,356000.0,2,1,132,33993,1,no waterfront,0,3,7,93,39,1991,0,213,23552
13832,2015-04-06,395000.0,3,1,88,645,1,no waterfront,0,4,7,88,0,1950,0,130,668
13833,2015-03-04,575000.0,2,1,116,401,1,no waterfront,0,4,7,78,37,1911,0,141,401
13834,2015-04-23,515000.0,3,1,120,475,1,no waterfront,0,4,6,120,0,1925,0,101,476
13835,2014-06-19,618250.0,4,3,234,312,1,no waterfront,0,4,8,143,90,1931,0,160,312
13836,2015-02-19,245000.0,3,1,123,661,2,no waterfront,0,3,7,123,0,1968,0,145,682
13837,2014-10-10,690000.0,3,2,230,301,1,no waterfront,0,3,9,175,54,1929,0,200,301
13838,2014-11-06,465000.0,5,2,280,929,1,no waterfront,0,3,7,140,140,1959,0,163,1010
13839,2014-11-20,280000.0,3,1,164,765,1,no waterfront,0,4,7,115,49,1978,0,191,766
13840,2015-03-16,285000.0,3,1,179,606,1,no waterfront,0,3,7,114,65,1960,0,188,553
13841,2015-03-16,320000.0,3,2,153,654,2,no waterfront,0,3,7,153,0,1994,0,186,721
13842,2015-02-13,355000.0,4,3,239,891,2,no waterfront,0,4,7,197,41,1992,0,176,937
13843,2015-04-27,670000.0,3,2,238,936,1,no waterfront,0,3,8,238,0,1965,0,247,744
13844,2014-09-24,550000.0,1,1,267,702,1,no waterfront,0,3,7,133,133,1925,2014,130,468
13845,2014-10-15,765000.0,4,2,247,418,1,no waterfront,0,5,8,172,74,1909,0,170,371
13846,2014-10-30,430000.0,3,1,144,485,1,no waterfront,0,3,7,117,27,1927,0,144,494
13847,2014-08-27,950000.0,3,2,286,784,2,no waterfront,2,3,9,286,0,2000,0,232,594
13848,2014-10-15,525000.0,4,1,235,668,1,no waterfront,0,4,7,117,117,1947,0,153,668
13849,2014-10-20,300000.0,6,2,286,758,1,no waterfront,0,3,7,146,139,1985,0,171,804
13850,2015-04-17,345000.0,3,2,203,674,2,no waterfront,0,3,8,203,0,2000,0,203,803
13851,2015-04-20,838000.0,3,3,272,14023,2,no waterfront,0,3,8,272,0,1972,2000,192,4081
13852,2014-12-11,1795000.0,5,2,267,1883,1,no waterfront,3,4,9,154,113,1959,0,348,1878
13853,2015-03-27,390000.0,3,1,200,9145,2,no waterfront,0,3,8,200,0,1978,0,186,4127
13854,2014-06-25,1150000.0,3,2,196,1747,2,no waterfront,0,5,7,196,0,1979,0,249,1951
13855,2014-07-23,295000.0,4,2,170,531,2,no waterfront,0,3,7,170,0,2003,0,182,534
13856,2014-10-17,775000.0,4,4,295,710,2,no waterfront,0,3,8,235,60,1920,0,185,379
13857,2015-03-18,380000.0,3,2,174,561,2,no waterfront,0,3,8,174,0,1993,0,196,667
13858,2015-04-27,550000.0,3,1,105,759,1,no waterfront,0,3,7,105,0,1959,0,140,797
13859,2014-07-17,199900.0,5,1,167,1043,1,no waterfront,0,3,7,167,0,1967,0,120,1447
13860,2014-09-16,329900.0,3,1,155,483,1,no waterfront,0,5,7,155,0,1908,0,184,460
13861,2014-09-01,898000.0,3,2,239,1027,1,no waterfront,0,3,8,239,0,1964,0,239,1288
13862,2014-06-03,875000.0,4,2,345,1150,1,no waterfront,2,5,8,172,172,1970,0,295,1443
13863,2014-05-16,375000.0,4,2,259,739,2,no waterfront,0,3,9,259,0,2005,0,154,761
13864,2014-08-08,365000.0,3,2,203,472,2,no waterfront,0,3,8,203,0,2004,0,204,552
13865,2014-05-08,530000.0,4,2,211,264,1,no waterfront,0,4,7,143,68,1930,0,156,353
13866,2015-03-18,225500.0,3,1,102,483,1,no waterfront,0,4,6,102,0,1969,0,85,483
13867,2014-11-17,318000.0,4,2,202,650,1,no waterfront,0,3,8,156,46,1969,0,185,743
13868,2015-04-01,910000.0,4,2,257,910,2,no waterfront,0,4,9,257,0,1986,0,282,1031
13869,2014-10-08,207000.0,3,1,183,1740,1,no waterfront,0,4,7,118,65,1943,0,125,877
13870,2014-05-30,1886700.0,5,3,388,1666,2,no waterfront,0,3,11,388,0,2004,0,274,1278
13871,2014-09-05,624500.0,6,3,281,2965,1,no waterfront,0,4,8,155,126,1980,0,268,3260
13872,2014-06-04,640000.0,3,2,157,144,2,no waterfront,0,3,8,157,0,2007,0,177,144
13873,2015-04-10,500000.0,3,2,184,6070,2,no waterfront,0,3,8,184,0,1986,0,196,5503
13874,2015-03-04,390000.0,5,1,209,833,1,no waterfront,0,4,7,139,69,1966,0,180,809
13875,2014-07-29,284000.0,3,2,193,190,1,no waterfront,0,3,7,143,49,2003,0,193,211
13876,2014-06-26,620000.0,3,2,228,3840,1,no waterfront,0,4,8,228,0,1988,0,232,5006
13877,2015-03-17,306000.0,3,2,240,529,2,no waterfront,0,3,8,240,0,2008,0,223,529
13878,2014-09-19,495000.0,4,1,238,1118,1,no waterfront,0,3,8,177,61,1978,0,204,1150
13879,2014-06-05,499950.0,3,2,220,1184,2,no waterfront,0,3,7,220,0,2001,0,211,1561
13880,2014-11-10,330000.0,3,1,99,981,1,no waterfront,0,3,7,99,0,1969,0,170,895
13881,2014-05-13,665000.0,3,2,180,540,1,no waterfront,0,5,7,106,73,1944,0,91,360
13882,2014-06-30,850000.0,3,2,246,221,2,no waterfront,0,3,8,170,76,1920,0,173,205
13883,2014-09-11,599950.0,4,2,212,586,2,no waterfront,0,4,8,212,0,1988,0,199,682
13884,2014-10-22,360000.0,4,2,190,849,2,no waterfront,0,3,8,190,0,1992,0,140,881
13885,2014-08-27,699000.0,3,2,248,510,2,no waterfront,0,3,9,248,0,2001,0,258,510
13886,2015-03-13,475000.0,3,1,141,752,1,no waterfront,0,5,6,70,70,1945,0,96,752
13887,2014-12-03,575000.0,3,2,249,40468,2,no waterfront,0,3,8,249,0,1992,0,157,15175
13888,2014-05-27,345000.0,2,1,109,78,2,no waterfront,0,3,7,91,17,2005,0,108,130
13889,2015-04-30,367950.0,4,2,281,882,2,no waterfront,0,3,8,281,0,1989,0,246,882
13890,2014-06-25,374500.0,3,2,130,1059,2,no waterfront,0,3,8,130,0,1984,0,202,859
13891,2014-08-04,607500.0,4,2,278,752,2,no waterfront,0,3,8,278,0,1992,0,143,752
13892,2014-05-30,374000.0,3,1,111,910,1,no waterfront,0,4,7,111,0,1971,0,113,949
13893,2014-09-03,390000.0,3,1,92,645,1,no waterfront,0,3,7,92,0,1947,0,92,645
13894,2015-04-07,705000.0,4,3,254,496,2,no waterfront,0,3,9,254,0,2004,0,164,447
13895,2014-10-29,467000.0,3,2,184,462,2,no waterfront,0,3,8,184,0,2004,0,246,633
13896,2014-08-14,243500.0,3,3,196,724,1,no waterfront,0,3,6,196,0,1981,0,123,933
13897,2014-07-07,593000.0,3,2,170,171,2,no waterfront,0,3,10,157,13,2011,0,214,248
13898,2014-11-14,223000.0,3,1,87,741,1,no waterfront,0,3,6,87,0,1961,0,97,741
13899,2015-04-20,574000.0,4,2,276,945,2,no waterfront,2,3,9,276,0,2003,0,276,820
13900,2014-06-04,400000.0,3,2,209,1050,1,no waterfront,0,3,7,104,104,1986,0,193,952
13901,2014-11-03,772000.0,4,2,322,6515,1,no waterfront,0,4,8,162,159,1962,0,274,4046
13902,2015-05-01,593777.0,3,1,140,970,1,no waterfront,0,4,7,140,0,1964,0,121,877
13903,2014-12-23,539500.0,4,3,251,531,2,no waterfront,0,4,8,189,62,1997,0,232,531
13904,2015-04-01,550000.0,3,2,193,243,2,no waterfront,0,3,8,193,0,2006,0,163,257
13905,2014-06-30,265000.0,2,2,172,1008,1,no waterfront,0,3,8,117,55,1952,0,116,929
13906,2014-10-02,428000.0,3,1,196,868,1,no waterfront,0,3,7,118,78,1979,0,204,836
13907,2015-04-28,505000.0,3,2,103,778,1,no waterfront,0,5,7,103,0,1951,0,130,718
13908,2014-07-01,925000.0,5,5,482,1174,2,no waterfront,2,3,11,482,0,2001,0,356,1174
13909,2015-01-02,230000.0,3,1,141,1425,1,no waterfront,0,3,8,141,0,1968,0,210,1391
13910,2014-08-20,695000.0,4,2,246,928,2,no waterfront,0,3,10,246,0,1990,0,251,744
13911,2015-04-14,700000.0,4,2,311,729,2,no waterfront,2,3,9,311,0,2004,0,359,732
13912,2015-04-25,712500.0,3,1,164,260,1,no waterfront,0,3,7,164,0,1914,0,151,302
13913,2015-04-03,480000.0,3,2,204,435,2,no waterfront,0,3,8,204,0,2005,0,226,356
13914,2014-09-22,470000.0,3,2,185,782,1,no waterfront,0,4,7,120,65,1968,0,196,780
13915,2014-07-24,335000.0,3,1,160,1393,1,no waterfront,0,3,7,106,53,1980,0,176,1438
13916,2015-04-17,270000.0,3,1,120,734,1,no waterfront,0,3,7,83,37,1970,0,151,706
13917,2015-03-24,810000.0,5,3,274,6268,1,no waterfront,0,3,8,235,39,1981,2004,243,3699
13918,2014-08-12,589000.0,3,3,159,88,3,no waterfront,0,3,8,135,24,2006,0,159,120
13919,2014-09-26,415000.0,2,1,81,423,1,no waterfront,0,3,7,81,0,1951,0,127,487
13920,2015-03-11,197000.0,4,2,166,1226,1,no waterfront,0,3,7,113,52,1979,0,161,831
13921,2014-08-25,235500.0,3,1,128,706,1,no waterfront,0,4,7,73,54,1971,0,145,734
13922,2015-04-07,460000.0,3,2,142,170,2,no waterfront,0,3,8,115,26,2008,0,167,318
13923,2014-10-29,572500.0,5,1,216,459,1,no waterfront,0,4,8,128,88,1955,0,196,520
13924,2014-09-24,302000.0,5,2,143,894,1,no waterfront,0,4,7,143,0,1960,0,209,891
13925,2014-08-13,870000.0,3,2,298,801,2,no waterfront,0,4,10,235,63,1990,0,244,801
13926,2014-10-07,485000.0,3,1,104,534,1,no waterfront,0,3,7,89,15,1939,0,140,557
13927,2015-02-05,240000.0,3,2,135,699,1,no waterfront,0,3,7,135,0,1968,0,146,699
13928,2014-10-22,383000.0,3,1,130,670,1,no waterfront,0,3,7,130,0,1967,0,143,706
13929,2014-06-26,750000.0,4,2,162,471,1,no waterfront,0,3,8,162,0,1903,0,157,424
13930,2014-06-03,409950.0,2,1,127,476,1,no waterfront,0,5,6,127,0,1944,0,111,473
13931,2014-05-21,246000.0,3,1,165,2212,1,no waterfront,0,3,7,165,0,1953,0,104,1342
13932,2015-04-03,860000.0,4,1,175,418,2,no waterfront,0,5,7,138,37,1937,0,175,464
13933,2014-05-07,339950.0,3,2,151,1142,2,no waterfront,0,4,7,151,0,1985,0,160,924
